year,Incipient to wetness impregnation,Wet impregnation,Co-impregnation,Co-precipitation,Sol-gel,Sequential impregnation, calcTemperature (oC),calc Time (h),red Temperature  (oC),red Time (h),red H2 %,Co,Ba,Ca,Cu,Ce,Mn,La,Ni,Pt,Mg,Ir,Au,K,Li,Ru,Rh,Pd,Sr,Y,Zr,Al,Si,Ti,Pr,V,react Temperature (C),reac CH4 %vol,reac CO2 %vol,reac Ar %vol,reac N2 %vol,reac He %vol,GHSV (mgmin/mL),Time on stream (min),CH4 Conversion
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,300,80.0843
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,350,79.8893
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,400,79.8282
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,440,79.6989
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,500,79.84
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,540,79.7107
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,30,79.9852
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,70,79.9898
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,120,79.7948
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,160,79.5982
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,200,79.4019
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,240,79.2053
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,300,78.8101
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,350,78.2794
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,400,76.9441
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,440,76.1442
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,500,75.9499
2014,0,1,0,0,0,0,500,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,540,75.3512
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,30,81.2224
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,70,81.1715
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,120,82.3837
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,160,84.1438
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,200,84.6966
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,240,85.3591
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,300,86.2978
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,350,86.1381
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,400,86.3077
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,440,86.2018
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,500,86.4271
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,78.2746696,21.7253304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,540,86.2116
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,30,82.3201
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,70,83.5312
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,120,83.9203
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,160,83.8694
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,200,83.544
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,240,84.1517
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,300,83.9379
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,350,84.382
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,400,84.1673
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,440,84.3908
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,500,84.0126
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,3.0736372,8.5309569,0,0,0,0,0,0,0,0,0,0,0,0,88.3954059,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,540,83.9616
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,30,83.9115
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,70,84.4642
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,120,83.6459
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,160,83.4303
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,200,82.9404
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,240,83.0541
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,300,83.06
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,350,83.3394
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,400,83.5089
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,440,82.5798
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,500,82.5858
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,6.5921152,9.1482904,0,0,0,0,0,0,0,0,0,0,0,0,84.2595944,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,540,83.3031
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,30,82.759
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,70,83.3118
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,120,82.713
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,160,83.3755
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,200,82.9402
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,240,83.6027
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,300,83.5539
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,350,83.943
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,400,83.0149
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,440,83.6225
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,500,83.4088
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,10.6595388,9.8619389,0,0,0,0,0,0,0,0,0,0,0,0,79.4785223,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,540,83.1385
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,30,80.6736
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,70,80.8971
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,120,81.0667
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,160,81.1255
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,200,80.032
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,240,79.9261
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,300,79.6575
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,350,79.6624
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,400,80.7101
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,440,80.4944
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,500,79.8966
2014,0,1,0,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,540,79.681
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,10.2
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,42
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,80.7
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0.3365453,7.9647773,0,0,0,0,0,0,0,0,0,0,0,0,91.6986774,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,11.7
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0.3365453,7.9647773,0,0,0,0,0,0,0,0,0,0,0,0,91.6986774,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,42.4
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0.3365453,7.9647773,0,0,0,0,0,0,0,0,0,0,0,0,91.6986774,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,80.1
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0.670833,7.9380621,0,0,0,0,0,0,0,0,0,0,0,0,91.3911049,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,14.9
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0.670833,7.9380621,0,0,0,0,0,0,0,0,0,0,0,0,91.3911049,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,43.2
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,0.670833,7.9380621,0,0,0,0,0,0,0,0,0,0,0,0,91.3911049,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,79.9
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,1.3327256,7.8851658,0,0,0,0,0,0,0,0,0,0,0,0,90.7821086,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,15.1
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,1.3327256,7.8851658,0,0,0,0,0,0,0,0,0,0,0,0,90.7821086,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,45.3
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,1.3327256,7.8851658,0,0,0,0,0,0,0,0,0,0,0,0,90.7821086,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,81.5
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,2.6303952,7.7814603,0,0,0,0,0,0,0,0,0,0,0,0,89.5881445,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,7.94
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,2.6303952,7.7814603,0,0,0,0,0,0,0,0,0,0,0,0,89.5881445,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,37.2
2014,0,0,1,0,0,0,700,2,650,2,100,0,0,0,0,0,0,2.6303952,7.7814603,0,0,0,0,0,0,0,0,0,0,0,0,89.5881445,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,16.66666667,60,75.3
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,0,14.8005354,0,0,0,0,0,0,0,0,0,0,0,0,85.1994646,0,0,0,0,700,44,47.2,8.8,0,0,5,480,62.567
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,0.6214981,14.7085503,0,0,0,0,0,0,0,0,0,0,0,0,84.6699516,0,0,0,0,700,44,47.2,8.8,0,0,5,480,61.341
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,1.8416032,14.5279682,0,0,0,0,0,0,0,0,0,0,0,0,83.6304286,0,0,0,0,700,44,47.2,8.8,0,0,5,480,58.1226
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,3.0321123,14.3517665,0,0,0,0,0,0,0,0,0,0,0,0,82.6161212,0,0,0,0,700,44,47.2,8.8,0,0,5,480,58.1226
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,4.1940894,14.1797877,0,0,0,0,0,0,0,0,0,0,0,0,81.6261229,0,0,0,0,700,44,47.2,8.8,0,0,5,480,58.1226
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,5.3285481,14.0118817,0,0,0,0,0,0,0,0,0,0,0,0,80.6595702,0,0,0,0,700,44,47.2,8.8,0,0,5,480,57.5096
2010,0,0,1,0,0,0,500,2,500,1,100,0,0,0,0,0,0,1.8416032,14.5279682,0,0,0,0,0,0,0,0,0,0,0,0,83.6304286,0,0,0,0,700,44,47.2,8.8,0,0,5,480,58.0275
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,1.8416032,14.5279682,0,0,0,0,0,0,0,0,0,0,0,0,83.6304286,0,0,0,0,700,44,47.2,8.8,0,0,5,480,55.1376
2010,1,0,0,0,0,0,500,2,500,1,100,0,0,0,0,0,0,1.8416032,14.5279682,0,0,0,0,0,0,0,0,0,0,0,0,83.6304286,0,0,0,0,700,44,47.2,8.8,0,0,5,480,58.9908
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,7
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,14.8005354,0,0,0,0,0,0,0,0,0,0,0,0,85.1994646,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,26.6
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,20.6710872,0,0,0,0,0,0,0,0,0,0,0,0,79.3289128,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,63
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,25.7847845,0,0,0,0,0,0,0,0,0,0,0,0,74.2152155,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,65.1
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,30.2791287,0,0,0,0,0,0,0,0,0,0,0,0,69.7208713,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,63.4
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,20.6710872,0,0,0,0,0,0,0,0,0,0,0,0,79.3289128,0,0,0,0,500,44.44444444,55.55555556,0,0,0,9.636363636,60,6.30824
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,20.6710872,0,0,0,0,0,0,0,0,0,0,0,0,79.3289128,0,0,0,0,600,44.44444444,55.55555556,0,0,0,9.636363636,60,37.1321
2008,1,0,0,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,20.6710872,0,0,0,0,0,0,0,0,0,0,0,0,79.3289128,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,63.3681
2008,0,0,1,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,20.0142315,0,0,0,0,0,0,0,0,0,0,0,3.1776546,76.8081139,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,63.4
2008,0,0,1,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,19.3978353,0,0,0,0,0,0,0,0,0,0,0,6.159579,74.4425857,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,71.3
2008,0,0,1,0,0,0,500,3,500,3,60,0,0,0,0,0,0,0,18.8182721,0,0,0,0,0,0,0,0,0,0,0,8.9633172,72.2184107,0,0,0,0,700,44.44444444,55.55555556,0,0,0,9.636363636,60,55.2
